Tweet Id,Text,Username,Noisy,Location,Name,User_Id,Year,sentiment,sentimentclass,sentimentnum,Gender
9.399356429974118e+17,It isnt for me to decide for others if hunting as a sport is right or wrong any more than it is my place to decide for others their position on abortion Im pro gun bc I know what happens when ppl are disarmed Im pro life bc I recognize that even the unborn have rights to live,nestwings,prolife,former USA,Holly,311862798.0,2017,"{'neg': 0.089, 'neu': 0.911, 'pos': 0.0, 'compound': -0.6705}",negative,1,female
9.399066857072108e+17,And accept ALL women even conservative thinking women not just Dem leftist women But remember prolife minded women were excluded from March you supported Sorry but I cannot support your views in anything anymore,Marsha92149999,prolife,"Virginia, USA",Marsha,8.79178297904595e+17,2017,"{'neg': 0.181, 'neu': 0.704, 'pos': 0.115, 'compound': -0.3993}",negative,1,female
9.398864939039416e+17,I too am pro life and pro capital punishment If we used more capital punishment AND harsher punishments for lesser crimes not only would our prison system be less overpopulated our roads amp bridges would function and we might have more moral family units,Mamasinked,prolife,Nevada,Kelly,40610622.0,2017,"{'neg': 0.291, 'neu': 0.709, 'pos': 0.0, 'compound': -0.943}",negative,1,female
9.398668843500544e+17,Wasting time and money to the neglect of piety charity and even of justice displease the Lord PP Life ProLife,lisafogg52,prolife,"Ohio, USA",Lisa,8.201176756240343e+17,2017,"{'neg': 0.204, 'neu': 0.573, 'pos': 0.222, 'compound': 0.128}",positive,2,female
9.398602647275356e+17,When I lose followers it s usually after I post something Pro Life Pro civil rights Anti alt right hate speech Anti racist Catholic Christian All of which I am so if you don t like it you know where to go,LucyLThinks,prolife,"NYC, USA, Earth",Lucy,152036314.0,2017,"{'neg': 0.28, 'neu': 0.673, 'pos': 0.047, 'compound': -0.91}",negative,1,female
9.398453068748186e+17,PP is one of the predominant providers of quality prenatal care period One can t be pro life if they ignore pre natal and child health,Antidote4BS,prolife,"New Jersey, USA",Mike,8.019794664110776e+17,2017,"{'neg': 0.084, 'neu': 0.808, 'pos': 0.108, 'compound': 0.1779}",positive,2,male
9.397037919637873e+17,im pro life but i think abortion is unethical but whats also unethical is to take the choice away from people amp put them in danger by forcing them to get under the table procedures by illegalizing abortion,funeraipyres1,prolife,"Pennsylvania, USA",hannah,4861283498.0,2017,"{'neg': 0.278, 'neu': 0.722, 'pos': 0.0, 'compound': -0.9382}",negative,1,female
9.396758334505329e+17,Pro lIfe is the only acceptable answer no matter what abortion is a coup out and worse a coup it a murder of a baby that has no voice except yours and when you choose to take that life my personal feeling go directly to jail,Snappy_debbie,prolife,"Upper Grand Lagoon, FL",debbie,530844107.0,2017,"{'neg': 0.202, 'neu': 0.729, 'pos': 0.069, 'compound': -0.806}",negative,1,female
9.396467417831178e+17,Pro god pro gun and pro life I dont know whether to laugh at the irony or shake my head with haughty derision,mariovingian,prolife,"Florence, SC",Ismael,3308117400.0,2017,"{'neg': 0.248, 'neu': 0.563, 'pos': 0.189, 'compound': 0.0516}",positive,2,male
9.396314038300712e+17,Pro life people really be wilding tf out and trying to strengthen their beliefs at the wrong times,seize_socrates,prolife,"Midwest, USA",dani,100077666.0,2017,"{'neg': 0.145, 'neu': 0.748, 'pos': 0.107, 'compound': -0.2023}",negative,1,female
9.396236814159626e+17,Coming up in January March for Life Chicago Illinois Family Institute prolife abortion,Lbrty77,prolife,"Mundelein, IL",Thomas,57535269.0,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,male
9.396211814847036e+17,Its about time PlannedParenthood Abortion ProLife ProChoice,9NewsNancy,prolife,USA,NANCY,454513795.0,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,female
9.396097421707756e+17,It is baffling Artist looks pro level or near enough and does pro life Disney fanfic,LFLJ,prolife,"Sacramento, CA",Leo,24446308.0,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,male
9.39595787402711e+17,Im pro life Im not pro birth Ill be voting for DougJones,steph_the_mom,prolife,"Birmingham, AL",Steph,8.035825079124828e+17,2017,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.3252}",positive,2,female
9.395682825411912e+17,So says the man that supports killing God s created unborn babies Lord weeps for his babies that Brown fellow Dems kill in womb Brown has the audacity to say Trump doesnt fear wrath of God At least Trump has a pro life judge on the Supreme Court Brown is sick in his beliefs,hankgolfer,prolife, Living in high tax state CT,Hank,149851544.0,2017,"{'neg': 0.201, 'neu': 0.597, 'pos': 0.202, 'compound': -0.4352}",negative,1,male
9.395652907986248e+17,Even pro life Americans should be appalled by this,Waterburybro3,prolife,"Los Angeles, CA/Dallas, TX",Scott,7.403824150513336e+17,2017,"{'neg': 0.273, 'neu': 0.727, 'pos': 0.0, 'compound': -0.4588}",negative,1,male
9.395480514288722e+17,All the pro life people where is the outrage,suejard,prolife,"New Mexico, USA",Sue,4260915134.0,2017,"{'neg': 0.292, 'neu': 0.708, 'pos': 0.0, 'compound': -0.5106}",negative,1,female
9.395379051307828e+17,It means he s not pro life,Cody_Richards7,prolife,"Camp Pendleton North, CA",cody,276108067.0,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,male
9.39491367088218e+17,Not to mention if the happen to have kids Are we ok as a nation to just let them starve as well Pro life my ass,FollowingDougK_,prolife,"Minneapolis, MN",Andrea,273229174.0,2017,"{'neg': 0.196, 'neu': 0.673, 'pos': 0.131, 'compound': -0.4767}",negative,1,female
9.394784371689308e+17,Are we sure this was murder Be sure to check how far along the baby was Abortion is legal for up to weeks in the US According to prochoice people it isn t a life until some arbitrary point no one agrees on Prolife ProLifeGeneration,chini_linguini,prolife,"Illinois, USA",Alejandro,945377012.0,2017,"{'neg': 0.158, 'neu': 0.728, 'pos': 0.114, 'compound': -0.5255}",negative,1,male
9.394241881541632e+17,I thought abortion couldnt get more despicable and disgusting and then I saw this ProLife,paulski9er,prolife,United States,Paul,7.171513148288983e+17,2017,"{'neg': 0.207, 'neu': 0.793, 'pos': 0.0, 'compound': -0.5667}",negative,1,male
9.39395332772909e+17,I will point out that even the pro life side of the internet finds that thing crazy,hixystix,prolife,"Huntsville, AL",Susan,2267950430.0,2017,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.34}",negative,1,female
9.393769175091772e+17,Well that s certainly one way to lose an election tick off the majority of voters in a red state Trust me Mr Jones those I know in AL will not be voting for you and for precisely that exact reason ProLife,wandaoaj,prolife,USA,Wanda,596174897.0,2017,"{'neg': 0.056, 'neu': 0.784, 'pos': 0.161, 'compound': 0.6249}",positive,2,female
9.393437301878292e+17,Pro life where you at,togaldez50,prolife,"Pennsylvania, USA",Tiara,7.805806224314286e+17,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,female
9.39311029967868e+17,Hey pro life people where you at,ravenousrhinos,prolife,New York City,lauren,30837053.0,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,female
9.393031056399114e+17,Evangelicals are one issue voters Pro life Pro Life and you can be anything else you want including a pedophile and they will vote for you Its terrifying,TNeverhart,prolife,"Tennessee, USA",Brandon,7.28581612389208e+17,2017,"{'neg': 0.119, 'neu': 0.839, 'pos': 0.042, 'compound': -0.5267}",negative,1,male
9.393009975366492e+17,Btwn Roy Moore accused of year old sexual behavior that he vehemently denies VS dimm Jones who supports killing babies and selling baby body parts it isnt hard for Alabamian conservatives to vote for Roy Moore to advance conservative agenda prolife jobs taxes judges,Amcboxer1,prolife,New York ,Lauren,2172483070.0,2017,"{'neg': 0.18, 'neu': 0.747, 'pos': 0.073, 'compound': -0.7652}",negative,1,female
9.392889303059292e+17,Ha The conservative movement is making practical gains FINALLY SCOTUS deregulation prolife justices tax reductions Jerusalem on and on you fool,Joemolob59,prolife,Formerly free USA,Mike,8.127461577220465e+17,2017,"{'neg': 0.113, 'neu': 0.7, 'pos': 0.187, 'compound': 0.2263}",positive,2,male
9.392650507868284e+17,Nukes are not pro life,JordanUhl,prolife,"Washington, D.C.",jordan,68752979.0,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,male
9.392110604432548e+17,An unflinching look at the facts about chemical abortion and the irresponsibility of those pushing it ProLife,Nicole_in_DC,prolife,"Washington, D.C.",Nicole,2530493748.0,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,female
9.392004310619628e+17,So you dont approve of murdering a fetus but molesting that kid when theyre a teenager ehh thats fine So basically you are pro birth not pro life Theres a huge difference,mmyer618,prolife,"New Jersey, USA",Michelle,1323545137.0,2017,"{'neg': 0.128, 'neu': 0.69, 'pos': 0.182, 'compound': 0.0441}",neutral,0,female
9.391981608235172e+17,How can you be prolife profamily republican and vote for a man like Moore The guy was kicked out of office times prior Unbelievable,brianknoper,prolife,Michigan,Brian,1067235996.0,2017,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.5106}",positive,2,male
9.391684767860736e+17,This pro life student will make you rethink everything you thought you knew about the abortion debate FoxNews ProLife,ImProLife,prolife,Pennsylvania,Mary,69146802.0,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,female
9.39134936115802e+17,Pro life zootopia comic,Asbronaut,prolife,"Brooklyn, NY",Josh,23933255.0,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,male
9.391286913046076e+17,Thanks for that article Kristan Its amazing the vast amount of videos on YouTube of ProLife advocates being harassed screamed at spit at pushed punched or kicked property stolen or destroyed even clipped by a car Its sad,pixelprotectors,prolife,Indiana,derek,2311063871.0,2017,"{'neg': 0.289, 'neu': 0.585, 'pos': 0.126, 'compound': -0.8225}",negative,1,male
9.39125956098261e+17,Defund Planned Parenthood DefundPP ProLife,CaudiaAngelica,prolife,United States,Claudia,1618966068.0,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,female
9.390127018749216e+17,Gerrymandering are about the congressional districts and Democrats have changed those more than Republicans You want a Democrat to win a Senate seat Here is how Pro life Pro nd amendment A centrist Good Lucia finding that,jvega620,prolife,New York/Florida,John,7.536340546506179e+17,2017,"{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.7906}",positive,2,male
9.389729130757408e+17,My god Ginde admitted that up to percent of babies in the second trimester are born before the abortion is completed prolife defundpp marchforlife,matt0999,prolife,USA,Matt,36377711.0,2017,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.3612}",positive,2,male
9.38970852506456e+17,the pro life zootopia doujinshi meme is good and I feel compelled to find the comic now,72ptWingdings,prolife,"Michigan, USA",sarah,30322593.0,2017,"{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.4767}",positive,2,female
9.389663625877832e+17,It s a prolife comic P,EchoFireant,prolife,Hawaii,Marshall,55221703.0,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,male
9.38966096757035e+17,BS And besides how can you justify voting to eliminate the ACA mandate or that pro life BS they snuck in there Vote No Or you will lose my vote,l1hayden,prolife,"Maine, USA",Leanne,3291171015.0,2017,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.5994}",negative,1,female
9.389550405717402e+17,YES This is good news for ProLife Thanks you and your administration for this federal investigation into PlannedParenthood that is definitely needed,NovemberNicole1,prolife,USA,Nicole,529041176.0,2017,"{'neg': 0.0, 'neu': 0.601, 'pos': 0.399, 'compound': 0.8986}",positive,2,female
9.389417439653316e+17,What A federal investigation into PlannedParenthood is going on YES FINALLY some good news on that horrible topic of selling baby parts ProLife Tucker,NovemberNicole1,prolife,USA,Nicole,529041176.0,2017,"{'neg': 0.114, 'neu': 0.681, 'pos': 0.205, 'compound': 0.4278}",positive,2,female
9.389378408173692e+17,Hes so prolife why didnt he adopt,CassyBlue3,prolife,"Philadelphia, PA",mandy,8.088374665054863e+17,2017,"{'neg': 0.202, 'neu': 0.798, 'pos': 0.0, 'compound': -0.1326}",negative,1,female
9.389356959214468e+17,its a prolife zootopia fan comic and the original comic is fucking bad its funny,JustAPinkLion,prolife,"North Las Vegas, NV",Erick,2531355800.0,2017,"{'neg': 0.168, 'neu': 0.488, 'pos': 0.344, 'compound': 0.4535}",positive,2,male
9.389262111196324e+17,Sad but so true prolife,camrynbd,prolife,"Maryville, TN",Camryn,437672408.0,2017,"{'neg': 0.223, 'neu': 0.326, 'pos': 0.45, 'compound': 0.4748}",positive,2,female
9.389224855333316e+17,I guess Trent Franks really is Pro life,AKASeKretS43,prolife,"Nashville, TN, United States",Krystle,1023379788.0,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,female
9.389220925143286e+17,Damn hes pro life,BEdeal45,prolife,"New Mexico, USA",Brandy,7.247571191786906e+17,2017,"{'neg': 0.474, 'neu': 0.526, 'pos': 0.0, 'compound': -0.4019}",negative,1,female
9.389210217084396e+17,So I looked up that zootopia pro life comic and holy shit whoever made that put so much effort into it But also why,cronofeathers,prolife,British Columbia,Mae,7.160691300135444e+17,2017,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.3182}",negative,1,female
9.389208172571484e+17,im reading a zootopia pro life comic this is my all time low,paigelol,prolife,💖ZMT to the moon💖📈🌝🥰,Lily,2795572767.0,2017,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.2732}",negative,1,female
9.388963475954934e+17,pro life zootopia comic takes the cake for weirdest shit i ve seen on twitter,KyleRBaird,prolife,"North Carolina, USA",Kyle,3087712642.0,2017,"{'neg': 0.297, 'neu': 0.703, 'pos': 0.0, 'compound': -0.6705}",negative,1,male
9.388885007447368e+17,Time to make a coat out of that prolife asshole fox,DScoul,prolife,"St. Louis, MO",Dave,197526528.0,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,male
9.388725791289262e+17,I need to stop with the prolife zootopia rts,DougTheHusky,prolife,"Los Angeles, CA",doug,236713331.0,2017,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}",negative,1,male
9.388583178579396e+17,i am already sick of the zootopia pro life comic,manedpup,prolife,"Chicago, IL",sky,411243531.0,2017,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.5106}",negative,1,female
9.388523538847868e+17,The prolife crowd screams about black women amp abortion but why are they so quiet when it comes to black women dying in a wanted pregnancy and childbirth,dawn9476,prolife,Michigan,Dawn,16495147.0,2017,"{'neg': 0.056, 'neu': 0.944, 'pos': 0.0, 'compound': -0.1531}",negative,1,female
9.388514434314116e+17,Including babies in the womb prolife mapoli,BethRS62,prolife,"Nashua, NH",Beth,977420312.0,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,female
9.38837589213184e+17,Is this for real Children are wonderful but I think losing your house to foreclosure to pay for IVF or considering suicide needs to be considered as a serious psychological disorder and treated ProLife Adoption,Nicole_in_DC,prolife,"Washington, D.C.",Nicole,2530493748.0,2017,"{'neg': 0.372, 'neu': 0.579, 'pos': 0.049, 'compound': -0.9398}",negative,1,female
9.388353467034214e+17,For Trump and Roy Moore the Christian right are choosing between pro choice and pro life In their eyes Moore could be a rapist while Jones is a murderer Not saying that its right but any perceived moral high ground from Al Frankens resignation is likely irrelevant,BrutallyRandom,prolife,"Florida, USA",Kevin,3193880431.0,2017,"{'neg': 0.163, 'neu': 0.837, 'pos': 0.0, 'compound': -0.8201}",negative,1,male
9.388267554853928e+17,Linda Greenhouse s grip on the truth here is pretty tenuous FreeSpeech ProLife JusticeforJack,Nicole_in_DC,prolife,"Washington, D.C.",Nicole,2530493748.0,2017,"{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.6705}",positive,2,female
9.388218631232512e+17,ProLife ProChoice Who should decide Woman or Govt I say Woman I am for wk rule Science has changed since,Matthew78954477,prolife,"Jensen Beach, FL",Matthew,8.671833699767665e+17,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,male
9.387699738031432e+17,You cant really say May God as a request because Liberals dont believe in God IF you did you would be Pro Life and believe in Religous Freedoms Just sayin,Aony6377,prolife,"Indiana, USA",Anthony,292483626.0,2017,"{'neg': 0.054, 'neu': 0.809, 'pos': 0.137, 'compound': 0.4117}",positive,2,male
9.387390412431892e+17,For context on this whole thing read this The fact that it s Advent we await the nd coming is making it harder to reason with people who believe it But Jesus clearly says only the Father knows when ProLife,mochiville,prolife,NY22,Annie,3060261459.0,2017,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.5789}",positive,2,female
9.38727068514128e+17,What a world we live in that we actually have a zootopia pro life comic,amazingpablo,prolife,"Shoreline, WA",Paul,158121158.0,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,male
9.386692244903404e+17,Wait wtf There s a Zootopia pro life comic,AlexDzhastin,prolife,"Missouri, USA",Alex,7.96866567044821e+17,2017,"{'neg': 0.322, 'neu': 0.678, 'pos': 0.0, 'compound': -0.5859}",negative,1,male
9.386126852597924e+17,it s like a pro life comic where Julie gets pregnant and gets an abortion and Nick walks out on her because of it,animemoms,prolife,WA,Meredith,25186570.0,2017,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.3612}",positive,2,female
9.38606664407806e+17,Just imagine if you were prolife,jvega620,prolife,New York/Florida,John,7.536340546506179e+17,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,male
9.386039276747694e+17,pro life zootopia comic,rantaroamami,prolife,DR • TWST • IDV • HYPMIC,max,7.28842874087981e+17,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,male
9.385950250044334e+17,ProChoice ProLife Who decides Woman or Government I say Woman I dont trust Govt I do like the wk rule Science has changed a lot since,Matthew78954477,prolife,"Jensen Beach, FL",Matthew,8.671833699767665e+17,2017,"{'neg': 0.093, 'neu': 0.822, 'pos': 0.086, 'compound': -0.0521}",negative,1,male
9.385783244435332e+17,Imagine if the Democrats would of nominated a pro A pro life democrat,jvega620,prolife,New York/Florida,John,7.536340546506179e+17,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,male
9.385662628919665e+17,GOP no longer party of states rights deficit hawks moral majority or prolife GOPgreedyoldpeople,trvls4fn,prolife,"Missouri, USA",Sharon,7.834515572662395e+17,2017,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.7317}",negative,1,female
9.385637695040266e+17,The Majority of Democrats are self described as None or other when asked about religious belief Makes sense that they denied God in the Dem Convention times The DNC leader said the party is only for those who are Pro Abortion No room for Pro Life Democrats,PutneySwoped,prolife,United States of America,Gene,515597525.0,2017,"{'neg': 0.096, 'neu': 0.813, 'pos': 0.091, 'compound': -0.0772}",negative,1,male
9.385623196295946e+17,Theres a pro life Judy and nick comic,Isaac_drawerman,prolife,"New Jersey, USA",Isaac,9.050708180776632e+17,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,male
9.38558802533716e+17,Really Ben Doug Jones abort at any point Roy Moore pro life irrespective of race nationality etc And you choose to side with AGAINST MOORE square that one pls,jazzetc,prolife,"Huntsville, AL",Dave,63692102.0,2017,"{'neg': 0.0, 'neu': 0.956, 'pos': 0.044, 'compound': 0.0772}",positive,2,male
9.385510883153388e+17,Attention procrastinators if you re dreading having to sign up for Obamacare like I once was and have put it off you ll definitely want to read this news from ProLife,Nicole_in_DC,prolife,"Washington, D.C.",Nicole,2530493748.0,2017,"{'neg': 0.092, 'neu': 0.732, 'pos': 0.176, 'compound': 0.2732}",positive,2,female
9.38545629046956e+17,So she can just throw her whole baby out the window like its nothing while all these pro life people cant punish enough for abortions pro choice etc on a baby thats not even developed But yall care so much about just for these babies right,_rvemoon,prolife,"Baltimore, MD",Rae,220795558.0,2017,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.7869}",positive,2,female
9.384927547909284e+17,I wish there were more pro life democrats,Logan_McQ,prolife,"Cincinnati, Ohio",Logan,1852496288.0,2017,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.4019}",positive,2,male
9.384924938045644e+17,Did you know infants can t survive on their own either they re helpless mommies and daddies have to take care of them as well proLife,ethank777,prolife,United States,Keanu,7.910821009800028e+17,2017,"{'neg': 0.096, 'neu': 0.735, 'pos': 0.169, 'compound': 0.3182}",positive,2,male
9.38449281358246e+17,You are not pro life if you dont support gun control Your obligation does not end at birth,Dianne2429,prolife,United States,Dianne,9.270510375962952e+17,2017,"{'neg': 0.111, 'neu': 0.788, 'pos': 0.1, 'compound': -0.0572}",negative,1,female
9.38435520841044e+17,I most definitely will keep making my voice heard for all of the voiceless babies you kill in the womb Change is coming DefundPP ProLife,theGoldenRule12,prolife,"Roeland Park, KS",Dana,7.876814603668726e+17,2017,"{'neg': 0.153, 'neu': 0.749, 'pos': 0.098, 'compound': -0.4033}",negative,1,female
9.38426935511802e+17,If Moore wins it will stigmatize the Republican Party and will be a constant stain This may ultimately make it more difficult for Republicans to get elected and therefore be a significant blow to the prolife movement,iadevaia16,prolife,"Rhode Island, USA",Nick,8.031234118452593e+17,2017,"{'neg': 0.063, 'neu': 0.75, 'pos': 0.186, 'compound': 0.6605}",positive,2,male
9.384202074371892e+17,I was old enough to remember when Conservatives were all prolife,jvega620,prolife,New York/Florida,John,7.536340546506179e+17,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,male
9.384121576324384e+17,Vote for Jones if you choose killing babies over allegations of sexual misconduct years ago MAGA PROLIFE,chandrapanda4,prolife,"Arkansas, USA",chandra,1426025478.0,2017,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.6597}",negative,1,female
9.384108149770732e+17,Why wouldn t you vote for Jones I would bet it s only because he s pro life You would sell this country out just for your own cause will see lots of Rs lose because they can t see the false equivalence of pro life vs Roy Moore,KlinkhamerSue,prolife,St Charles IL,Sue,2830650242.0,2017,"{'neg': 0.053, 'neu': 0.947, 'pos': 0.0, 'compound': -0.4019}",negative,1,female
9.3836633560363e+17,Looks like Rod Rosenstein is in charge of everything over there and the doj since he is Isis supporter and a Hillary supporter and a Obama Muslim supporter maybe president Trump needs to fire on and put someone in there that s pro life Pro Trump agenda,Og4Stu,prolife,"Florida, USA",stu,1621702440.0,2017,"{'neg': 0.045, 'neu': 0.789, 'pos': 0.165, 'compound': 0.6597}",positive,2,male
9.382730585146492e+17,Dear Evangelicals Whats the point in being Pro Life if youll simply allow those children to be raped later on And to make matters worse elect said rapist s to the US Senate A confused Christian,RealPaulMadison,prolife,The Great Northwest,Paul,97125283.0,2017,"{'neg': 0.301, 'neu': 0.586, 'pos': 0.113, 'compound': -0.9062}",negative,1,male
9.38272801366184e+17,Yes But its an arguement that sounds the best BTW its still a shitty arguement In my family the only liberal is my mom and she is pro Life Thank You Catholic values,jvega620,prolife,New York/Florida,John,7.536340546506179e+17,2017,"{'neg': 0.103, 'neu': 0.591, 'pos': 0.305, 'compound': 0.8608}",positive,2,male
9.38249210536788e+17,I am not a Moore fan He is a dictator Also life is better ProLife,katnandu,prolife,New England,Kathleen,21669806.0,2017,"{'neg': 0.11, 'neu': 0.728, 'pos': 0.162, 'compound': 0.2354}",positive,2,female
9.382468192173302e+17,So by you ignorance you are assuming all pregnant AL women will be flooding the abortion clinic once a D is elected I m pro life but your statement lacks any reasoning,chris_ortiz26,prolife,Texas,Christina,4047934045.0,2017,"{'neg': 0.057, 'neu': 0.943, 'pos': 0.0, 'compound': -0.222}",negative,1,female
9.382435071222538e+17,In essence all people are pro life we just feel no person or entity should have the ability to control any women s decision concerning their lives,ZeroCleve1976,prolife,Columbia SC/Jackson MI,Brian,8.257011141295636e+17,2017,"{'neg': 0.075, 'neu': 0.847, 'pos': 0.078, 'compound': 0.0258}",neutral,0,male
9.382259461879236e+17,Interestingly I believe there is a real fear by Dems that it could be which is why you see such resistance to support anyone who is prolife,kristiewarde,prolife,North Cackalacky,Kristi,620020902.0,2017,"{'neg': 0.098, 'neu': 0.736, 'pos': 0.166, 'compound': 0.296}",positive,2,female
9.382258519084524e+17,It will only kill people real actually born people like woman Yes woman are people and it puts kids woman are forced to have at risk Be pro life fine but stop pretending its to save babies cause thats a damn lie,silverfreak005,prolife,"York Haven, PA",Nikki,1702409161.0,2017,"{'neg': 0.231, 'neu': 0.579, 'pos': 0.19, 'compound': -0.5023}",negative,1,female
9.38219755957375e+17,This has always bothered me as well Pro lifers should automatically be registered to be foster parents How is it that GOP is pro life yet want to take healthcare away from children Its infuriating,gymag6,prolife,Maryland ,Morgan,7.573364436310671e+17,2017,"{'neg': 0.142, 'neu': 0.773, 'pos': 0.085, 'compound': -0.5106}",negative,1,female
9.38214566630224e+17,Just stop with the pro life BS Your party could care less about poor women amp their babies whether they live or die as long as they pay their f ing taxes,maryland0515,prolife,"Maryland, USA",Lea,7.460535573806121e+17,2017,"{'neg': 0.244, 'neu': 0.616, 'pos': 0.14, 'compound': -0.5302}",negative,1,female
9.38203561837527e+17,It absolutely does change it s called going against your morals Morally you are against abortion yet you morally support abortion it s the same if you flipped it around I m morally pro life and support the cause but then get an abortion for myself,Ryan37745676,prolife,United States,Ryan,9.003858342847201e+17,2017,"{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.4019}",positive,2,male
9.381987570359132e+17,Do all prolife people have the same beliefs or are you using a strawman fallacy,BethRS62,prolife,"Nashua, NH",Beth,977420312.0,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,female
9.381932574603716e+17,The abortion shtick is the only viable weapon they have at this point And it will probably work These people would sign their souls to the devil if he promised them he was pro life tytlive,mark_DCCXXXIV,prolife,"Detroit, MI",Mark,3413198495.0,2017,"{'neg': 0.157, 'neu': 0.784, 'pos': 0.059, 'compound': -0.6249}",negative,1,male
9.381824839837204e+17,I guess Jeff Flake believes in aiding and abetting those who believe in killing our unborn children ProLife phony senator So glad for AZ he is not running again,DianneInIndiana,prolife,"Indiana, USA",Dianne,24001196.0,2017,"{'neg': 0.125, 'neu': 0.766, 'pos': 0.11, 'compound': -0.1365}",negative,1,female
9.381773991701832e+17,Pro life my ass,RedneckGoalie30,prolife,Same as Palmieri = Long Island,Tom,883727858.0,2017,"{'neg': 0.538, 'neu': 0.462, 'pos': 0.0, 'compound': -0.5423}",negative,1,male
9.381744839569777e+17,Moores about the young that s how he likes em I m pro life for a different reason,DonliskDon,prolife,USA,Don,3001790843.0,2017,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.4215}",positive,2,male
9.381697636033782e+17,Video Young girl punched in the FACE by adult for WHAT abortion liberals prolife via,mommasgotworms,prolife,"Connecticut, USA",Tommy,1293232651.0,2017,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0,male
9.381667619579494e+17,Pro life So your preferred candidate in Alabama can molest more children,grrreat01,prolife,"San Diego, CA",Daniel,9.269070469762948e+17,2017,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.4767}",negative,1,male
